delivery_id,customer_id,Courier_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_Courier_arrived_at_pickup,when_the_Courier_left_pickup,when_the_Courier_arrived_at_dropoff,Pickup_Zone_ID,Dropoff_Zone_ID,Total
1296346,55334,38652,bicycle,Claw Daddy's,,,,,04:16.8,40.72216641,-73.98834887,40.723324,-73.991335,2020-10-04T21:21:00,2020-10-04T21:28:00,2020-10-04T21:37:00,2020-10-04T21:42:00,148,148,0
1292144,6987,157086,car,Empanada Mama Express,,,,,05:03.1,40.72255221,-73.98766593,40.7109442,-74.0163211,2020-10-04T10:53:00,2020-10-04T11:19:00,2020-10-04T11:26:00,2020-10-04T12:11:00,148,13,0
1336684,49769,118095,bicycle,Empanada Mama Express,,,,,11:03.0,40.72255221,-73.98766593,40.7390776,-73.9936184,2020-10-11T04:15:00,2020-10-11T04:29:00,2020-10-11T04:57:00,2020-10-11T05:16:00,148,234,0
1317827,130219,146510,bicycle,Prohibition Bakery,,,,,,40.72115258,-73.9840618,40.736861,-73.990964,2020-10-08T12:14:00,2020-10-08T12:19:00,2020-10-08T12:28:00,2020-10-08T12:41:00,148,234,0
1396382,59126,158791,car,Pho Grand,,,,,04:16.7,40.717909,-73.99280103,40.742506,-73.992564,2020-10-19T10:33:00,2020-10-19T10:46:00,2020-10-19T10:54:00,2020-10-19T11:18:00,148,234,0
1340051,177078,28765,bicycle,The Stanton Social,,,,,19:35.9,40.72130848,-73.98807914,40.711346,-74.0164356,2020-10-11T17:48:00,2020-10-11T18:04:00,2020-10-11T18:23:00,2020-10-11T18:48:00,148,13,0
1299740,362866,72480,car,Congee Bowery ???,,,,,05:44.6,40.72126627,-73.99356902,40.7516058,-74.003115,2020-10-05T12:49:00,2020-10-05T13:18:00,2020-10-05T13:26:00,2020-10-05T13:46:00,148,246,0
1392055,365512,127402,scooter,Sauce Restaurant,,,,,11:33.7,40.72043809,-73.98954258,40.7317509,-73.9928642,2020-10-18T20:06:00,2020-10-18T20:22:00,2020-10-18T20:38:00,2020-10-18T20:45:00,148,113,0
1491147,320359,172130,walker,Taqueria Lower East Side,,,,,02:51.5,40.72234061,-73.98782909,40.724376,-73.9941788,2020-10-30T22:31:00,2020-10-30T22:34:00,2020-10-30T22:44:00,2020-10-30T22:50:00,148,144,0
1409873,68167,134189,car,Katz's Delicatessen,,,,,,40.72230707,-73.98735166,40.737766,-73.991871,2020-10-20T18:31:00,2020-10-20T18:37:00,2020-10-20T19:03:00,2020-10-20T19:21:00,148,234,0
1403091,100792,118707,car,An Choi,Asian,,,,30:01.9,40.71772906,-73.99060249,40.731585,-74.000186,2020-10-19T20:08:00,2020-10-19T20:15:00,2020-10-19T20:59:00,2020-10-19T21:10:00,148,114,0
1279583,74759,90681,bicycle,Russ & Daughters,Seafood,,,,,40.72264044,-73.98834944,40.760335,-73.966751,2020-10-02T15:35:00,2020-10-02T15:39:00,2020-10-02T17:11:00,2020-10-02T17:27:00,148,229,0
1337886,157886,118659,walker,Russ & Daughters,Seafood,,,,,40.72264044,-73.98834944,40.72811236,-73.9937684,2020-10-11T12:53:00,2020-10-11T13:47:00,2020-10-11T14:02:00,2020-10-11T14:10:00,148,114,0
1387240,71966,49875,bicycle,Russ & Daughters,Seafood,,,,,40.72264044,-73.98834944,40.757719,-73.96609,2020-10-18T09:05:00,2020-10-18T09:10:00,2020-10-18T09:36:00,2020-10-18T09:50:00,148,229,0
1272372,55334,99219,bicycle,Dudley's,American,,,,12:01.7,40.71797301,-73.99038792,40.723324,-73.991335,2020-10-01T10:07:00,2020-10-01T10:10:00,2020-10-01T10:32:00,2020-10-01T10:38:00,148,148,0
1463734,61250,105178,bicycle,Tiny's Giant Sandwich Shop,American,,,,13:17.6,40.71961169,-73.98675,40.7383013,-73.9966664,2020-10-26T20:26:00,2020-10-26T21:07:00,2020-10-26T21:20:00,2020-10-26T21:38:00,148,90,0
1488523,61250,137090,bicycle,Tiny's Giant Sandwich Shop,American,,,,,40.71961169,-73.98675,40.7383013,-73.9966664,2020-10-30T18:32:00,2020-10-30T18:30:00,2020-10-30T18:49:00,2020-10-30T19:05:00,148,90,0
1415981,62103,118095,bicycle,Blue Ribbon Sushi Izakaya,Japanese,,,,11:38.0,40.72197958,-73.98814821,40.74058,-74.001899,2020-10-21T19:17:00,2020-10-21T19:47:00,2020-10-21T19:59:00,2020-10-21T20:18:00,148,90,0
1457482,72343,108006,bicycle,Souvlaki GR,Eastern European,,,,20:01.4,40.72104477,-73.98719533,40.7444883,-73.9949465,2020-10-26T13:14:00,2020-10-26T13:27:00,2020-10-26T13:44:00,2020-10-26T14:00:00,148,90,0
1333210,294246,101359,bicycle,Piccolo Angolo,Italian,Baby Arugula Salad,1,Insalata,08:43.5,40.73811157,-74.00560523,40.7389323,-74.0088234,2020-10-10T19:55:00,2020-10-10T20:12:00,2020-10-10T20:28:00,2020-10-10T20:34:00,158,158,19.8
1400143,105164,22502,bicycle,Piccolo Angolo,Italian,Gamberoni Fra'diavolo,1,Entrees,18:31.0,40.73811157,-74.00560523,40.730993,-74.009915,2020-10-19T17:06:00,2020-10-19T17:51:00,2020-10-19T17:59:00,2020-10-19T18:06:00,158,158,20.91
1400240,363496,164500,walker,Piccolo Angolo,Italian,Linguini Aglio Olio,1,Pasta,11:15.1,40.73811157,-74.00560523,40.72748662,-73.99169957,2020-10-19T17:15:00,2020-10-19T17:26:00,2020-10-19T17:58:00,2020-10-19T18:17:00,158,113,23.91
1281422,94167,57496,bicycle,Dos Caminos,Mexican,Chicken Taquitos,1,Dinner Bocaditos / Starters,18:29.6,40.74056694,-74.00542734,40.7469815,-73.9966167,2020-10-02T19:32:00,2020-10-02T19:58:00,2020-10-02T20:16:00,2020-10-02T20:22:00,158,90,11.81
1354211,347263,43955,bicycle,Dos Caminos,Mexican,Quesadilla Del Meracado,1,Lunch Especialidades De La Casa / House Specialties,03:26.9,40.74056694,-74.00542734,40.7356342,-74.0050767,2020-10-13T12:21:00,2020-10-13T12:37:00,2020-10-13T12:46:00,2020-10-13T12:50:00,158,249,12.49
1481043,374826,65763,bicycle,Dos Caminos,Mexican,Mexico City Street Corn,1,Dinner Mas / Sides,07:51.7,40.74056694,-74.00542734,40.7230614,-74.0082801,2020-10-29T18:35:00,2020-10-29T18:57:00,2020-10-29T19:10:00,2020-10-29T19:20:00,158,231,13.23
1433815,47470,137891,bicycle,Sugar Factory,,,,,,40.73945121,-74.0065406,40.733975,-73.992395,2020-10-23T22:28:00,2020-10-23T22:44:00,2020-10-23T23:27:00,2020-10-24T00:52:00,158,113,0
1338095,153994,62860,bicycle,Bayard's Ale House,,,,,04:44.6,40.73429764,-74.00621351,40.707268,-74.007077,2020-10-11T13:23:00,2020-10-11T13:27:00,2020-10-11T13:52:00,2020-10-11T14:15:00,158,87,0
1409974,232542,79847,bicycle,Scoop NYC Mens Store,,,,,,40.741305,-74.007296,40.7341673,-74.0097986,2020-10-20T18:42:00,2020-10-20T18:43:00,2020-10-20T19:11:00,2020-10-20T19:20:00,158,158,0
1485305,403557,91807,walker,Bumble & Bumble,,,,,,40.74069003,-74.00646084,40.74037081,-73.99023785,2020-10-30T10:03:00,2020-10-30T10:23:00,2020-10-30T10:36:00,2020-10-30T10:48:00,158,234,0
1309588,355759,108647,bicycle,The Clam,,,,,13:50.4,40.73010349,-74.00690212,40.74499061,-74.00559565,2020-10-06T19:30:00,2020-10-06T19:56:00,2020-10-06T20:09:00,2020-10-06T20:20:00,158,68,0
1417069,80678,167758,bicycle,Spice Market,,,,,,40.74036719,-74.00580608,40.7200476,-74.008799,2020-10-21T21:05:00,2020-10-21T21:08:00,2020-10-21T21:28:00,2020-10-21T22:19:00,158,231,0
1303686,117628,111793,car,Serafina,,,,,10:10.0,40.739552,-74.00637,40.7272691,-73.99171856,2020-10-05T19:41:00,2020-10-05T20:02:00,2020-10-05T20:13:00,2020-10-05T20:32:00,158,113,0
1380509,95420,43196,bicycle,Ray's Super Deli,,,,,,40.731272,-74.006797,40.73200778,-74.00927093,2020-10-17T14:53:00,2020-10-17T15:01:00,2020-10-17T15:14:00,2020-10-17T15:20:00,158,158,0
1449011,397140,171206,van,Red Hook Lobster Pound,,,,,23:48.7,40.741153,-74.007518,40.73842,-73.9946779,2020-10-25T17:24:00,,,2020-10-25T18:26:00,158,234,0
1279637,89485,84093,bicycle,11th Street Cafe,,,,,,40.73562753,-74.00754482,40.7297815,-73.9971527,2020-10-02T15:50:00,2020-10-02T15:58:00,2020-10-02T16:09:00,2020-10-02T16:28:00,158,114,0
1486080,89485,138560,bicycle,11th Street Cafe,,,,,,40.73562753,-74.00754482,40.7297815,-73.9971527,2020-10-30T12:53:00,2020-10-30T13:09:00,2020-10-30T13:25:00,2020-10-30T13:35:00,158,114,0
1312447,116161,96818,bicycle,Hudson Bagels,,,,,,40.73323795,-74.00648321,40.7570432,-73.983873,2020-10-07T09:32:00,2020-10-07T09:34:00,2020-10-07T09:51:00,2020-10-07T10:15:00,158,230,0
1313519,203644,60761,bicycle,Rag & Bone Showroom,,,,,,40.74088354,-74.0070341,40.747129,-74.004275,2020-10-07T14:38:00,2020-10-07T14:43:00,2020-10-07T15:10:00,2020-10-07T15:20:00,158,68,0
1446082,155024,91807,walker,Le Pain Quotidien,Bakery,,,,19:53.7,40.73520186,-74.00610566,40.732557,-74.004401,2020-10-25T13:35:00,2020-10-25T13:48:00,2020-10-25T14:03:00,2020-10-25T14:07:00,158,249,0
1356651,338599,23359,bicycle,Starbucks,Coffee,,,,,40.73371864,-74.0063168,40.7324282,-74.0080594,2020-10-13T19:07:00,2020-10-13T19:40:00,2020-10-13T19:55:00,2020-10-13T19:59:00,158,158,0
1409826,338599,118659,walker,Starbucks,Coffee,,,,,40.73371864,-74.0063168,40.7324282,-74.0080594,2020-10-20T18:25:00,2020-10-20T18:29:00,2020-10-20T18:49:00,2020-10-20T18:56:00,158,158,0
1282044,69336,32580,bicycle,Serafina Meatpacking,Italian,,,,09:54.1,40.73961214,-74.00623646,40.7429739,-73.994468,2020-10-02T20:36:00,2020-10-02T20:51:00,2020-10-02T21:00:00,2020-10-02T21:06:00,158,90,0
1288660,146489,124897,bicycle,Serafina Meatpacking,Italian,,,,05:15.7,40.73961214,-74.00623646,40.732188,-73.983056,2020-10-03T19:59:00,2020-10-03T20:00:00,2020-10-03T20:17:00,2020-10-03T20:33:00,158,107,0
1294175,112385,36348,bicycle,Serafina Meatpacking,Italian,,,,13:36.2,40.73961214,-74.00623646,40.73275288,-74.00158861,2020-10-04T16:32:00,2020-10-04T16:47:00,2020-10-04T16:58:00,2020-10-04T17:05:00,158,249,0
1309157,67384,99219,bicycle,Serafina Meatpacking,Italian,,,,04:49.4,40.73961214,-74.00623646,40.744681,-73.991006,2020-10-06T18:31:00,2020-10-06T18:47:00,2020-10-06T18:53:00,2020-10-06T19:04:00,158,234,0
1313026,85043,134198,bicycle,Serafina Meatpacking,Italian,,,,03:40.8,40.73961214,-74.00623646,40.7304988,-74.0072168,2020-10-07T12:38:00,2020-10-07T12:36:00,2020-10-07T12:55:00,2020-10-07T13:04:00,158,158,0
1347110,153942,20962,walker,Serafina Meatpacking,Italian,,,,21:16.3,40.73961214,-74.00623646,40.7300681,-73.9935436,2020-10-12T15:36:00,2020-10-12T15:51:00,2020-10-12T16:25:00,2020-10-12T16:37:00,158,113,0
1347978,75126,32580,bicycle,Serafina Meatpacking,Italian,,,,12:16.9,40.73961214,-74.00623646,40.716562,-74.012352,2020-10-12T17:19:00,2020-10-12T17:42:00,2020-10-12T18:24:00,2020-10-12T18:43:00,158,231,0
1351766,375872,154545,bicycle,Serafina Meatpacking,Italian,,,,11:00.7,40.73961214,-74.00623646,40.74192129,-73.99663514,2020-10-12T22:07:00,2020-10-12T22:20:00,2020-10-12T22:32:00,2020-10-12T22:42:00,158,90,0
1375322,69697,154990,bicycle,Serafina Meatpacking,Italian,,,,,40.73961214,-74.00623646,40.724455,-73.990891,2020-10-16T19:22:00,2020-10-16T19:21:00,2020-10-16T19:54:00,2020-10-16T20:14:00,158,79,0
1392532,59217,120531,car,Serafina Meatpacking,Italian,,,,07:56.9,40.73961214,-74.00623646,40.716,-74.012609,2020-10-18T20:41:00,2020-10-18T20:58:00,2020-10-18T21:12:00,2020-10-18T21:29:00,158,231,0
1415989,67848,165255,bicycle,Serafina Meatpacking,Italian,,,,02:37.2,40.73961214,-74.00623646,40.729904,-74.0071552,2020-10-21T19:18:00,2020-10-21T19:19:00,2020-10-21T19:37:00,2020-10-21T19:48:00,158,158,0
1422038,258275,89004,bicycle,Serafina Meatpacking,Italian,,,,09:08.1,40.73961214,-74.00623646,40.74201311,-73.99671032,2020-10-22T16:32:00,2020-10-22T16:38:00,2020-10-22T16:55:00,2020-10-22T16:58:00,158,90,0
1449506,389985,52826,bicycle,Serafina Meatpacking,Italian,,,,07:58.7,40.73961214,-74.00623646,40.7167197,-74.0122998,2020-10-25T18:13:00,2020-10-25T18:17:00,2020-10-25T18:32:00,2020-10-25T18:46:00,158,231,0
1460854,143866,137297,bicycle,Serafina Meatpacking,Italian,,,,05:10.6,40.73961214,-74.00623646,40.71745969,-74.00554648,2020-10-26T17:38:00,2020-10-26T17:57:00,2020-10-26T18:03:00,2020-10-26T18:16:00,158,231,0
1470192,264707,61900,bicycle,Serafina Meatpacking,Italian,,,,03:06.2,40.73961214,-74.00623646,40.7412607,-74.0002077,2020-10-27T20:13:00,2020-10-27T20:27:00,2020-10-27T20:32:00,2020-10-27T20:36:00,158,90,0
1440349,84346,53095,bicycle,Tortilla Flats,Mexican,,,,04:28.8,40.7375567,-74.00818752,40.7236764,-74.0107235,2020-10-24T19:53:00,2020-10-24T20:28:00,2020-10-24T20:37:00,2020-10-24T20:46:00,158,231,0
1349436,77593,7833,bicycle,Bubby's High Line,American,,,,06:31.2,40.73942912,-74.00797784,40.730078,-73.99344,2020-10-12T19:33:00,2020-10-12T19:45:00,2020-10-12T19:58:00,2020-10-12T20:08:00,158,113,0
1274321,92726,100390,bicycle,Hatsuhana,Sushi,Cucumber,1,Rolls / Handrolls,04:14.4,40.75695307,-73.97723214,40.777341,-73.943522,2020-10-01T17:45:00,2020-10-01T18:01:00,2020-10-01T18:20:00,2020-10-01T18:41:00,161,262,24.29
1315178,72339,154955,bicycle,Hatsuhana,Sushi,Spicy Salmon,1,Rolls / Handrolls,06:41.9,40.75695307,-73.97723214,40.757719,-73.96609,2020-10-07T20:12:00,,,2020-10-07T21:11:00,161,229,18.73
1318193,114085,101359,bicycle,Hatsuhana,Sushi,California,1,Rolls / Handrolls,14:28.7,40.75695307,-73.97723214,40.7442036,-73.9853586,2020-10-08T13:43:00,,,2020-10-08T14:31:00,161,164,24.09
1362218,110628,86938,car,Hatsuhana,Sushi,Sushi Special (10pcs & 1 Roll),1,Sushi & Sashimi Entrees,18:34.6,40.75695307,-73.97723214,40.7644388,-73.9733545,2020-10-14T18:19:00,2020-10-14T18:33:00,2020-10-14T19:03:00,2020-10-14T19:20:00,161,43,30.97
1362218,110628,86938,car,Hatsuhana,Sushi,Toro (Fatty Tuna),2,Sushi / Sashimi,18:34.6,40.75695307,-73.97723214,40.7644388,-73.9733545,2020-10-14T18:19:00,2020-10-14T18:33:00,2020-10-14T19:03:00,2020-10-14T19:20:00,161,43,53.49
1450781,154030,140096,bicycle,Hatsuhana,Sushi,Spicy Tuna,1,Rolls / Handrolls,05:42.9,40.75695307,-73.97723214,40.7342506,-73.9902123,2020-10-25T19:53:00,2020-10-25T20:11:00,2020-10-25T20:40:00,2020-10-25T20:54:00,161,113,9.42
1488852,41907,113822,bicycle,Hatsuhana,Sushi,Shrimp,2,Sushi / Sashimi,09:17.2,40.75695307,-73.97723214,40.763269,-73.963113,2020-10-30T19:04:00,2020-10-30T19:09:00,2020-10-30T19:31:00,2020-10-30T19:46:00,161,141,43.73
1488852,41907,113822,bicycle,Hatsuhana,Sushi,King Crab,1,Rolls / Handrolls,09:17.2,40.75695307,-73.97723214,40.763269,-73.963113,2020-10-30T19:04:00,2020-10-30T19:09:00,2020-10-30T19:31:00,2020-10-30T19:46:00,161,141,28.3
1302763,61388,149328,car,Five Guys Burgers and Fries,Burger,Cheeseburger,1,Burgers,07:12.7,40.76252453,-73.97696,40.76169,-73.961679,2020-10-05T18:29:00,2020-10-05T18:49:00,2020-10-05T19:00:00,2020-10-05T19:16:00,161,141,18.1
1381697,61388,154545,bicycle,Five Guys Burgers and Fries,Burger,Cheeseburger,1,Burgers,,40.76252453,-73.97696,40.76169,-73.961679,2020-10-17T17:40:00,2020-10-17T17:43:00,2020-10-17T17:53:00,2020-10-17T18:07:00,161,141,12.82
1423915,50199,115756,bicycle,Five Guys Burgers and Fries,Burger,Cheeseburger,1,Burgers,04:09.6,40.76252453,-73.97696,40.774038,-73.962521,2020-10-22T20:01:00,2020-10-22T20:09:00,2020-10-22T20:22:00,2020-10-22T20:45:00,161,237,15.05
1478305,401089,174186,van,Blue Bottle Coffee,Coffee,New Orleans Style Iced Coffee,8,Coffee & Drinks,,40.75870179,-73.97852922,40.75282538,-73.9802214,2020-10-29T08:25:00,2020-10-29T08:35:00,2020-10-29T09:05:00,2020-10-29T09:12:00,161,170,53.41
1366351,300208,110399,bicycle,Xi'an Famous Foods,Chinese,Chang-an Spicy Tofu,1,Other Specialties,,40.75598825,-73.98077326,40.7550567,-73.9836866,2020-10-15T14:00:00,2020-10-15T14:01:00,2020-10-15T14:18:00,2020-10-15T14:26:00,161,161,8.86
1398208,158578,142394,bicycle,Xi'an Famous Foods,Chinese,"Mount Qi Pork Hand-Ripped Noodles in Soup (Spicy, Sour)",1,Hand-Pulled Noodles in Soup,,40.75598825,-73.98077326,40.7677253,-73.9915642,2020-10-19T14:10:00,,,2020-10-19T15:05:00,161,50,9.01
1475097,140967,167645,car,Xi'an Famous Foods,Chinese,Sliced Boiled Lamb Hand-Ripped Soup Noodles,1,Hand-Pulled Noodles in Soup,,40.75598825,-73.98077326,40.76902624,-73.98562671,2020-10-28T18:57:00,2020-10-28T19:54:00,2020-10-28T20:27:00,2020-10-28T20:44:00,161,142,8.63
1278582,106746,90681,bicycle,Magnolia Bakery,Dessert,Magnolia's Famous Banana Pudding,2,Pudding,,40.75928419,-73.98054374,40.7663532,-73.9824268,2020-10-02T12:29:00,2020-10-02T12:30:00,2020-10-02T12:46:00,2020-10-02T12:55:00,161,163,12.99
1394199,249963,154545,bicycle,Magnolia Bakery,Dessert,Chocolate Pudding Pie,1,Icebox Pies,,40.75928419,-73.98054374,40.7564642,-73.99728,2020-10-18T22:48:00,2020-10-18T22:53:00,2020-10-18T23:07:00,2020-10-18T23:21:00,161,68,6.91
1410322,114085,38962,bicycle,Magnolia Bakery,Dessert,Brown Sugar,1,From the Cookie Jar,,40.75928419,-73.98054374,40.764469,-73.974488,2020-10-20T19:27:00,2020-10-20T19:32:00,2020-10-20T19:43:00,2020-10-20T19:52:00,161,163,7.24
1464729,53029,139444,bicycle,Magnolia Bakery,Dessert,Vanilla Cupcake,1,Classic Cupcakes,,40.75928419,-73.98054374,40.74484543,-73.97649244,2020-10-26T21:30:00,2020-10-26T21:50:00,2020-10-26T22:01:00,2020-10-26T22:15:00,161,137,7.11
1478426,246667,174186,van,Magnolia Bakery,Dessert,Vanilla Cupcake,1,Classic Cupcakes,,40.75928419,-73.98054374,40.7638848,-73.9707834,2020-10-29T09:49:00,2020-10-29T10:25:00,2020-10-29T10:59:00,2020-10-29T11:13:00,161,237,7.92
1408911,103526,143085,car,Lenwich by Lenny's,American,Sandwich,1,Create Your Own,07:22.3,40.75926567,-73.97910315,40.765634,-73.971029,2020-10-20T15:15:00,2020-10-20T15:20:00,2020-10-20T15:49:00,2020-10-20T16:10:00,161,237,19.55
1332306,62442,142140,car,Soba Nippon,Japanese,Tofu Soba Salad,1,Lunch Salads,15:12.6,40.76029492,-73.97736988,40.737565,-74.00886,2020-10-10T18:16:00,,,2020-10-10T19:31:00,161,158,20.51
1356812,97079,8625,bicycle,Benihana,Japanese,Hibachi Chicken Rice,1,Side Orders,03:58.6,40.76316588,-73.97701978,40.76460273,-73.98010481,2020-10-13T19:21:00,2020-10-13T19:37:00,2020-10-13T20:00:00,2020-10-13T20:05:00,161,163,16.43
1374320,97079,66004,bicycle,Benihana,Japanese,Shrimp Saute,1,Side Orders,05:18.5,40.76316588,-73.97701978,40.76460273,-73.98010481,2020-10-16T16:33:00,2020-10-16T16:39:00,2020-10-16T17:17:00,2020-10-16T17:25:00,161,163,19.88
1374563,313288,158791,car,Benihana,Japanese,Filet Mignon,4,Hibachi Entrees,05:23.9,40.76316588,-73.97701978,40.788867,-73.954606,2020-10-16T17:28:00,2020-10-16T17:53:00,2020-10-16T18:08:00,2020-10-16T18:27:00,161,75,56.88
1374563,313288,158791,car,Benihana,Japanese,Hibachi Chicken,1,Hibachi Entrees,05:23.9,40.76316588,-73.97701978,40.788867,-73.954606,2020-10-16T17:28:00,2020-10-16T17:53:00,2020-10-16T18:08:00,2020-10-16T18:27:00,161,75,16.75
1400408,97079,23359,bicycle,Benihana,Japanese,Hibachi Shrimp,1,Lunch Entrees,13:43.5,40.76316588,-73.97701978,40.76460273,-73.98010481,2020-10-19T17:28:00,2020-10-19T17:52:00,2020-10-19T18:35:00,2020-10-19T18:41:00,161,163,17.68
1400408,97079,23359,bicycle,Benihana,Japanese,Spicy Hibachi Chicken,1,Lunch Entrees,13:43.5,40.76316588,-73.97701978,40.76460273,-73.98010481,2020-10-19T17:28:00,2020-10-19T17:52:00,2020-10-19T18:35:00,2020-10-19T18:41:00,161,163,20.84
1423237,144851,100390,bicycle,Benihana,Japanese,Hibachi Chicken Rice,2,Side Orders,13:58.3,40.76316588,-73.97701978,40.7521903,-73.9778279,2020-10-22T19:06:00,2020-10-22T19:34:00,2020-10-22T19:45:00,2020-10-22T19:55:00,161,162,41.91
1413345,91907,49875,bicycle,Staples,,,,,,40.76084148,-73.97141812,40.7666878,-73.9686943,2020-10-21T09:55:00,2020-10-21T09:53:00,2020-10-21T10:16:00,2020-10-21T10:29:00,161,237,0
1472631,159020,66416,bicycle,Dean & Deluca,,,,,,40.75800423,-73.97914906,40.755515,-73.972832,2020-10-28T07:07:00,2020-10-28T07:19:00,2020-10-28T07:34:00,2020-10-28T07:41:00,161,162,0
1324184,329652,41959,bicycle,Saks Shoe Department,,,,,,40.75896994,-73.97695665,40.7575138,-73.9626379,2020-10-09T15:42:00,2020-10-09T15:59:00,2020-10-09T16:20:00,2020-10-09T16:30:00,161,229,0
1272507,91981,103666,bicycle,Roast Kitchen,,,,,,40.757005,-73.976151,40.75504646,-73.97146172,2020-10-01T11:28:00,2020-10-01T11:35:00,2020-10-01T11:51:00,2020-10-01T12:01:00,161,162,0
1435631,91981,104111,bicycle,Roast Kitchen,,,,,03:55.1,40.757005,-73.976151,40.75504646,-73.97146172,2020-10-24T11:36:00,2020-10-24T11:40:00,2020-10-24T12:05:00,2020-10-24T12:14:00,161,162,0
1307717,304365,23359,bicycle,Teuscher Chocolates,,,,,,40.7584868,-73.977896,40.7856999,-73.9497935,2020-10-06T12:49:00,2020-10-06T12:54:00,2020-10-06T13:03:00,2020-10-06T13:20:00,161,75,0
1272824,284087,23359,bicycle,Smiler's,,,,,,40.76046828,-73.97395496,40.760557,-73.972888,2020-10-01T12:34:00,,,2020-10-01T13:19:00,161,161,0
1390196,110692,104954,bicycle,Roosevelt Hotel,,,,,,40.75485638,-73.97741579,40.780472,-73.98362,2020-10-18T17:01:00,2020-10-18T17:01:00,2020-10-18T17:09:00,2020-10-18T17:27:00,161,143,0
1388085,212326,23359,bicycle,Modell's Sporting Goods,,,,,,40.75284371,-73.97809877,40.7464441,-73.9802022,2020-10-18T12:57:00,2020-10-18T13:22:00,2020-10-18T13:33:00,2020-10-18T13:40:00,161,170,0
1478957,91141,43955,bicycle,Dishes,,,,,07:18.2,40.75975518,-73.97218721,40.7653408,-73.9619454,2020-10-29T12:37:00,2020-10-29T12:53:00,2020-10-29T13:07:00,2020-10-29T13:14:00,161,141,0
1486278,121819,113822,bicycle,Dishes,,,,,12:22.6,40.75975518,-73.97218721,40.7633458,-73.9596058,2020-10-30T13:37:00,2020-10-30T14:16:00,2020-10-30T14:23:00,2020-10-30T14:33:00,161,141,0
1307235,63417,91765,bicycle,Philip Kingsley,,,,,,40.75932785,-73.97548738,40.7311537,-74.0000268,2020-10-06T10:34:00,2020-10-06T11:10:00,2020-10-06T11:26:00,2020-10-06T11:41:00,161,114,0
1477961,62661,156557,car,'Essen,,,,,,40.7597662,-73.97392052,40.7668419,-73.968092,2020-10-29T02:10:00,2020-10-29T02:14:00,2020-10-29T02:30:00,2020-10-29T02:34:00,161,237,0
1293086,47258,31156,bicycle,J.Crew,,,,,,40.75447435,-73.97785664,40.745392,-73.977106,2020-10-04T13:36:00,2020-10-04T13:53:00,2020-10-04T14:03:00,2020-10-04T14:19:00,161,170,0
1435386,318689,91807,walker,La Maison Du Chocolat,,,,,,40.75896051,-73.98006734,40.7432177,-74.0073429,2020-10-24T10:15:00,2020-10-24T10:19:00,2020-10-24T10:29:00,2020-10-24T10:49:00,161,68,0
1272849,70832,149651,bicycle,The Prime Grill,,,,,13:30.9,40.7613,-73.97307,40.7644385,-73.9581596,2020-10-01T12:40:00,2020-10-01T13:01:00,2020-10-01T13:19:00,2020-10-01T13:33:00,161,140,0
1312898,118662,62487,car,The Prime Grill,,,,,,40.7613,-73.97307,40.702534,-74.013126,2020-10-07T12:05:00,2020-10-07T12:25:00,2020-10-07T12:32:00,2020-10-07T13:02:00,161,88,0
1374730,141783,165585,bicycle,Barnes & Noble,,,,,,40.7558988,-73.97921219,40.760557,-73.972888,2020-10-16T18:01:00,2020-10-16T18:09:00,2020-10-16T18:23:00,2020-10-16T18:28:00,161,161,0
1362634,316641,142140,car,Potbelly Sandwich Shop,,,,,04:17.0,40.76318618,-73.97678375,40.7899469,-73.9746629,2020-10-14T19:24:00,2020-10-14T19:46:00,2020-10-14T19:55:00,2020-10-14T20:21:00,161,238,0
1289315,91108,62487,car,Del Frisco's Grille,Steak,,,,07:33.9,40.75938573,-73.97797825,40.76425294,-73.98533616,2020-10-03T21:09:00,2020-10-03T21:48:00,2020-10-03T21:56:00,2020-10-03T22:05:00,161,48,0
1444597,91817,171554,bicycle,Starbucks,Coffee,,,,,40.76093,-73.97967,40.74012541,-73.99061104,2020-10-25T09:50:00,2020-10-25T09:56:00,2020-10-25T10:13:00,2020-10-25T10:15:00,161,234,0
1472619,91817,66416,bicycle,Starbucks,Coffee,,,,,40.76093,-73.97967,40.74012541,-73.99061104,2020-10-28T06:20:00,,,2020-10-28T06:35:00,161,234,0
1317540,61588,46602,bicycle,Magnolia Bakery,Dessert,,,,,40.75928419,-73.98054374,40.765213,-73.975668,2020-10-08T10:49:00,2020-10-08T11:05:00,2020-10-08T11:16:00,2020-10-08T11:31:00,161,163,0
1439403,72951,160489,bicycle,Soba Nippon,Japanese,,,,29:49.5,40.76029492,-73.97736988,40.7665908,-73.9709568,2020-10-24T18:28:00,2020-10-24T18:46:00,2020-10-24T19:15:00,2020-10-24T19:25:00,161,237,0
1469156,127149,20962,walker,Benihana,Japanese,,,,07:05.5,40.76316588,-73.97701978,40.7666544,-73.9528472,2020-10-27T17:06:00,2020-10-27T17:13:00,2020-10-27T18:11:00,2020-10-27T18:27:00,161,140,0
1336381,141915,15291,car,The Halal Guys,Food Truck,,,,,40.76168615,-73.97900984,40.7358334,-73.9925837,2020-10-11T02:10:00,2020-10-11T02:37:00,2020-10-11T02:44:00,2020-10-11T02:54:00,161,234,0
